epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
1, 7552, 20.2075, 123.7944, 0.000, 1.562, 0.000, 0.250, 100, 199.09218168258667 
1, 7202, 7.5501, 92.5400, 3.125, 10.938, 0.000, 0.562, 200, 384.3618552684784 
1, 6852, 9.6665, 212.0063, 3.125, 9.375, 0.000, 0.000, 300, 571.5779621601105 
1, 6502, 17.9370, 213.9173, 1.562, 9.375, 0.000, 0.000, 400, 760.5535550117493 
1, 6152, 10.5104, 29.4652, 1.562, 7.812, 0.000, 0.750, 500, 951.4958848953247 
1, 5802, 6.1837, 87.8604, 0.000, 6.250, 0.000, 0.562, 600, 1144.2945251464844 
1, 5452, 11.6464, 47.3890, 0.000, 1.562, 0.000, 0.750, 700, 1339.0474257469177 
2, 5102, 8.7735, 51.0149, 3.125, 6.250, 0.000, 0.562, 800, 1575.8141627311707 
2, 4752, 5.9125, 65.9320, 1.562, 6.250, 0.000, 0.562, 900, 1774.6367025375366 
2, 4402, 7.0955, 200.7482, 0.000, 4.688, 0.000, 0.188, 1000, 1975.2978978157043 
2, 4052, 11.9466, 93.0689, 1.562, 1.562, 0.000, 0.438, 1100, 2177.8715579509735 
2, 3702, 11.8891, 111.4490, 1.562, 10.938, 0.000, 0.375, 1200, 2382.3655154705048 
2, 3352, 8.5220, 51.4727, 1.562, 12.500, 0.000, 0.812, 1300, 2588.663119316101 
2, 3002, 5.7154, 100.2248, 1.562, 7.812, 0.000, 0.500, 1400, 2796.8536388874054 
2, 2652, 7.7938, 214.7729, 1.562, 6.250, 0.000, 0.000, 1500, 3006.994148492813 
3, 1952, 8.0098, 35.7145, 0.000, 7.812, 0.000, 0.750, 2400, 3290.378326177597 
3, 1602, 11.3716, 41.1629, 3.125, 4.688, 0.000, 0.750, 2500, 3504.5354771614075 
3, 1252, 7.4937, 78.6438, 1.562, 12.500, 0.000, 0.438, 2600, 3720.5878007411957 
3, 902, 10.0273, 24.7750, 0.000, 9.375, 0.000, 0.750, 2700, 3938.467855453491 
3, 552, 16.0017, 48.3762, 1.562, 9.375, 0.000, 0.562, 2800, 4158.176478624344 
3, 202, 11.3181, 81.9938, 0.000, 1.562, 0.000, 0.438, 2900, 4379.8756268024445 
3, 0, 7.1084, 228.9629, 0.000, 6.250, 0.000, 0.000, 3000, 4603.285080432892 
