epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
1, 7552, 4.3496, 177.9769, 39.062, 73.438, 0.000, 0.000, 100, 200.11400508880615 
1, 7202, 4.6047, 219.3464, 3.125, 7.812, 0.000, 0.125, 200, 385.8386971950531 
1, 6852, 6.3044, 111.1260, 3.125, 6.250, 0.000, 0.438, 300, 573.4917962551117 
1, 6502, 6.7910, 105.2854, 0.000, 1.562, 0.000, 0.250, 400, 763.1235220432281 
1, 6152, 6.5263, 107.6672, 0.000, 6.250, 0.000, 0.312, 500, 954.6368851661682 
1, 5802, 5.1528, 77.0856, 0.000, 4.688, 0.000, 0.562, 600, 1148.0154786109924 
1, 5452, 6.1119, 39.2161, 0.000, 7.812, 0.000, 0.750, 700, 1343.2223420143127 
2, 5102, 5.5532, 50.3881, 0.000, 7.812, 0.000, 0.438, 800, 1580.0992913246155 
2, 4752, 4.9944, 63.4151, 1.562, 4.688, 0.000, 0.438, 900, 1779.387851715088 
2, 4402, 6.6538, 61.8929, 4.688, 15.625, 0.000, 0.500, 1000, 1980.5426139831543 
2, 4052, 20.2910, 134.7562, 1.562, 10.938, 0.000, 0.375, 1100, 2183.4768421649933 
2, 3702, 6.7900, 76.3811, 3.125, 12.500, 0.000, 0.562, 1200, 2388.380466938019 
2, 3352, 13.2250, 61.6226, 3.125, 10.938, 0.000, 0.812, 1300, 2595.1783244609833 
2, 3002, 7.4833, 23.2555, 0.000, 7.812, 0.000, 0.688, 1400, 2804.2299184799194 
2, 2652, 5.0234, 80.2214, 3.125, 15.625, 0.000, 0.438, 1500, 3014.6678853034973 
3, 1952, 6.5774, 58.9159, 3.125, 7.812, 0.000, 0.625, 2400, 3298.0256679058075 
3, 1602, 7.3033, 80.2664, 0.000, 6.250, 0.000, 0.438, 2500, 3512.372062444687 
3, 1252, 5.7407, 60.6775, 3.125, 12.500, 0.000, 0.375, 2600, 3728.4730520248413 
3, 902, 7.0471, 31.2907, 4.688, 9.375, 0.000, 0.812, 2700, 3946.3725769519806 
3, 552, 9.5961, 202.3085, 3.125, 10.938, 0.000, 0.000, 2800, 4166.303237438202 
3, 202, 7.2504, 199.2100, 0.000, 4.688, 0.000, 0.000, 2900, 4388.192346811295 
3, 0, 7.6954, 228.6231, 3.125, 7.812, 0.000, 0.000, 3000, 4611.759542942047 
