epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
1, 7552, 6.4904, 99.7706, 4.688, 17.188, 0.000, 0.438, 100, 212.637797832489 
1, 7202, 6.9536, 53.1310, 1.562, 10.938, 0.000, 0.750, 200, 410.2651569843292 
1, 6852, 5.1211, 212.0063, 3.125, 4.688, 0.000, 0.000, 300, 610.3460879325867 
1, 6502, 4.9860, 121.3439, 0.000, 4.688, 0.000, 0.438, 400, 812.6169638633728 
1, 6152, 8.4202, 78.2045, 1.562, 9.375, 0.000, 0.500, 500, 1017.3445179462433 
1, 5802, 24.7508, 89.9289, 1.562, 6.250, 0.000, 0.500, 600, 1224.2136940956116 
1, 5452, 14.5377, 63.4419, 0.000, 3.125, 0.000, 0.688, 700, 1433.374567747116 
2, 5452, 11.4225, 150.4514, 1.562, 6.250, 0.000, 0.125, 800, 1682.3778476715088 
2, 5102, 5.9677, 69.7828, 3.125, 9.375, 0.000, 0.625, 900, 1894.213186264038 
2, 4752, 7.7631, 86.5228, 1.562, 7.812, 0.000, 0.562, 1000, 2108.154521226883 
2, 4402, 19.7292, 187.6363, 0.000, 4.688, 0.000, 0.125, 1100, 2324.2759730815887 
2, 4052, 6.6574, 96.3157, 4.688, 9.375, 0.000, 0.375, 1200, 2542.698459148407 
2, 3702, 5.7702, 56.8922, 0.000, 10.938, 0.000, 0.750, 1300, 2763.608912706375 
2, 3352, 8.1534, 34.7962, 1.562, 3.125, 0.000, 0.750, 1400, 2986.5425174236298 
2, 3002, 5.0369, 52.5970, 3.125, 7.812, 0.000, 0.625, 1500, 3211.7029337882996 
3, 2302, 6.4502, 38.4673, 0.000, 7.812, 0.000, 0.750, 2400, 3517.9948105812073 
3, 1952, 4.9653, 12.6038, 1.562, 4.688, 0.000, 0.875, 2500, 3748.3154089450836 
3, 1602, 5.5475, 53.6904, 3.125, 7.812, 0.000, 0.562, 2600, 3980.48792386055 
3, 1252, 8.3331, 48.5302, 3.125, 7.812, 0.000, 0.688, 2700, 4214.898683786392 
3, 902, 7.4377, 64.5913, 1.562, 9.375, 0.000, 0.562, 2800, 4452.312549114227 
3, 552, 7.0711, 202.9134, 1.562, 6.250, 0.000, 0.000, 2900, 4691.388592004776 
3, 202, 6.5663, 217.3133, 1.562, 6.250, 0.000, 0.000, 3000, 4933.035218715668 
3, 0, 6.5527, 243.1969, 1.562, 6.250, 0.000, 0.000, 3100, 5176.3800411224365 
