Files already downloaded and verified
CIFAR100_resnet50_350_100_0.1_RobustnessG_eps=0.3,_delta=0.52__32
test_models.py --dataset=CIFAR100 --model=resnet50 --tensorboard=True --pruning_config=./configs/CIFAR100_350_100.json --constraint=RobustnessG(eps=0.3, delta=0.52) --dl2-weight=0.1 --batch-size=32 --name=CIFAR100_res_64_advset --checkpoint_folder=CIFAR100_res_64 --log_file=process_output/text/log_CIFAR100_resnet50_350_100_0.1_RobustnessG_eps=0.3,_delta=0.52__64.txt --starting_line=0
print_iter, neuron_units, train_loss, train_dl2_loss, train_top1, train_top5, train_cons, train_time, test_loss, test_dl2_loss, test_acc, test_constr, adv_acc1, adv_acc2, inf_time, test_time
0, 7552, 0.0027, 0.7394, 100.000, 100.000, 0.156, 25.679377794265747, 0.2698, 238.52006220817566 
1, 7552, 0.0126, 0.0018, 100.000, 100.000, 0.938, 493.6816756725311, 0.0889, 286.7022535800934 
2, 7202, 0.0150, 0.0024, 100.000, 100.000, 0.969, 964.1531810760498, 0.0399, 335.28851318359375 
3, 6852, 0.0242, 0.0000, 98.438, 100.000, 1.000, 1436.463457107544, 0.0483, 382.9129707813263 
4, 6502, 0.0060, 0.0000, 100.000, 100.000, 1.000, 1910.548475265503, 0.0364, 430.37718081474304 
5, 6152, 0.0223, 0.0125, 98.438, 100.000, 0.875, 2386.482977628708, 0.0223, 477.9189085960388 
6, 5802, 0.0324, 0.0000, 100.000, 100.000, 1.000, 2864.0733280181885, 0.0214, 524.930704832077 
7, 5452, 0.1139, 0.0000, 95.312, 100.000, 1.000, 3343.632914543152, 0.0386, 571.3054370880127 
8, 4752, 0.1167, 0.0000, 96.875, 100.000, 1.000, 3876.3173224925995, 0.0288, 617.6979489326477 
9, 4402, 0.2255, 0.0000, 93.750, 100.000, 1.000, 4361.2094938755035, 0.0263, 664.0466198921204 
10, 4052, 0.3151, 0.0000, 90.625, 100.000, 1.000, 4846.831186532974, 0.0320, 711.4133245944977 
11, 3702, 0.3041, 0.0017, 92.188, 100.000, 0.969, 5334.722627162933, 0.0288, 760.0088024139404 
12, 3352, 0.4373, 0.0184, 82.812, 100.000, 0.844, 5824.7640998363495, 0.0159, 806.4427347183228 
13, 3002, 0.5930, 0.0000, 81.250, 98.438, 1.000, 6316.3795773983, 0.0217, 852.8392646312714 
14, 2652, 0.6437, 0.0007, 84.375, 96.875, 0.969, 6809.52330827713, 0.0147, 899.2320487499237 
15, 2302, 0.7586, 0.0000, 78.125, 96.875, 1.000, 7304.21076130867, 0.0360, 945.6149098873138 
16, 1952, 1.0235, 0.0000, 75.000, 90.625, 1.000, 7930.492337465286, 0.0289, 992.5358145236969 
17, 1602, 1.0609, 0.0000, 73.438, 92.188, 1.000, 8429.61281967163, 0.0126, 1039.3203828334808 
18, 1252, 1.4103, 0.0110, 56.250, 89.062, 0.906, 8930.346432209015, 0.0098, 1086.9843919277191 
19, 902, 1.8659, 0.0002, 50.000, 75.000, 0.969, 9432.606216192245, 0.0148, 1133.9524221420288 
20, 552, 2.7356, 0.0000, 25.000, 60.938, 1.000, 9936.87100315094, 0.0228, 1182.4233610630035 
21, 202, 3.6574, 0.0140, 14.062, 39.062, 0.844, 10442.980780601501, 0.0386, 1228.8420491218567 
22, 0, 3.9909, 0.0002, 15.625, 31.250, 0.969, 10950.651590824127, 0.0295, 1275.8988304138184 
