Files already downloaded and verified
CIFAR100_resnet50_200_100_0.01_RobustnessG_eps=0.3,_delta=0.52__32
test_models.py --dataset=CIFAR100 --model=resnet50 --tensorboard=True --pruning_config=./configs/CIFAR100_200_100.json --constraint=RobustnessG(eps=0.3, delta=0.52) --dl2-weight=0.01 --batch-size=32 --name=CIFAR100_res_64_advset --checkpoint_folder=CIFAR100_res_64 --log_file=process_output/text/CIFAR100_resnet50_200_100_0.01_RobustnessG_eps=0.3,_delta=0.52__64_r5.txt --starting_line=0 --restarts=5
print_iter, neuron_units, train_loss, train_dl2_loss, train_top1, train_top5, train_cons, train_time, test_loss, test_dl2_loss, test_acc, test_constr, adv_acc1, adv_acc2, inf_time, test_time
0, 7552, 0.0027, 0.7679, 100.000, 100.000, 0.156, 23.375189065933228, 0.2359, 230.0940878391266 
1, 7552, 0.0018, 0.3686, 100.000, 100.000, 0.344, 487.4116382598877, 0.2989, 270.1692564487457 
2, 7352, 0.0071, 0.3948, 100.000, 100.000, 0.156, 954.1066102981567, 0.3136, 310.59386110305786 
3, 7152, 0.0069, 0.2553, 100.000, 100.000, 0.344, 1423.1413576602936, 0.3287, 350.94311332702637 
4, 6952, 0.0053, 0.2965, 100.000, 100.000, 0.250, 1893.2218601703644, 0.3187, 391.78537774086 
5, 6752, 0.0118, 0.2277, 100.000, 100.000, 0.375, 2363.1754128932953, 0.3109, 431.86957240104675 
6, 6552, 0.0032, 0.1243, 100.000, 100.000, 0.344, 2834.1787049770355, 0.2714, 471.8611385822296 
7, 6352, 0.0144, 0.0830, 100.000, 100.000, 0.531, 3306.2162539958954, 0.2766, 511.39795327186584 
8, 5952, 0.0092, 0.1121, 100.000, 100.000, 0.375, 3831.55375790596, 0.2261, 550.8821437358856 
9, 5752, 0.0166, 0.0792, 100.000, 100.000, 0.375, 4306.414781332016, 0.2140, 590.3664972782135 
10, 5552, 0.0210, 0.0461, 100.000, 100.000, 0.469, 4782.3438808918, 0.1711, 631.1221981048584 
11, 5352, 0.0321, 0.0256, 100.000, 100.000, 0.688, 5259.038661241531, 0.1429, 674.1947441101074 
12, 5152, 0.0276, 0.0653, 100.000, 100.000, 0.625, 5736.571254491806, 0.1440, 714.5292286872864 
13, 4952, 0.0635, 0.0219, 96.875, 100.000, 0.625, 6215.065625905991, 0.1292, 753.332759141922 
14, 4752, 0.0564, 0.0229, 98.438, 100.000, 0.812, 6694.675490140915, 0.1305, 793.2438352108002 
15, 4552, 0.1043, 0.0652, 96.875, 98.438, 0.562, 7175.195603609085, 0.1011, 832.8835189342499 
16, 4352, 0.0926, 0.0197, 98.438, 100.000, 0.812, 7782.621559858322, 0.1095, 873.3298313617706 
17, 4152, 0.0476, 0.0175, 100.000, 100.000, 0.812, 8265.593987703323, 0.0880, 913.4824542999268 
18, 3952, 0.1623, 0.0198, 96.875, 100.000, 0.719, 8749.58846950531, 0.1108, 954.0501177310944 
19, 3752, 0.2437, 0.0122, 92.188, 100.000, 0.750, 9234.774030685425, 0.0461, 994.4328424930573 
20, 3552, 0.1878, 0.0526, 95.312, 100.000, 0.594, 9720.882504701614, 0.0999, 1035.6100721359253 
21, 3352, 0.3400, 0.0353, 89.062, 100.000, 0.594, 10208.06458568573, 0.0670, 1073.9624116420746 
22, 3152, 0.3573, 0.0429, 85.938, 100.000, 0.625, 10696.365806818008, 0.0459, 1112.8802373409271 
23, 2952, 0.5133, 0.0119, 82.812, 96.875, 0.781, 11185.392428398132, 0.0479, 1151.574776172638 
24, 2952, 0.1910, 0.0117, 96.875, 100.000, 0.906, 11500.788157224655, 0.0705, 1190.3087320327759 
25, 2752, 0.4263, 0.0425, 82.812, 100.000, 0.656, 11991.60240316391, 0.0276, 1229.4737637043 
26, 2552, 0.5159, 0.0176, 81.250, 100.000, 0.781, 12483.580510616302, 0.0278, 1270.2487843036652 
27, 2352, 0.5079, 0.0133, 85.938, 100.000, 0.781, 12976.51746058464, 0.0557, 1312.441660642624 
28, 2152, 0.7525, 0.0185, 78.125, 95.312, 0.781, 13470.622945785522, 0.0420, 1352.327213525772 
29, 1952, 0.8318, 0.0273, 76.562, 93.750, 0.625, 13965.576411247253, 0.0430, 1392.8752102851868 
30, 1752, 0.7226, 0.0027, 84.375, 92.188, 0.906, 14461.6563975811, 0.0121, 1433.7812759876251 
31, 1552, 0.6705, 0.0151, 78.125, 96.875, 0.812, 14959.12061214447, 0.0498, 1472.9163436889648 
32, 1152, 1.5298, 0.0391, 64.062, 87.500, 0.531, 15656.57326889038, 0.0522, 1514.589274406433 
33, 952, 1.6941, 0.0240, 59.375, 92.188, 0.719, 16155.932777404785, 0.0279, 1554.056473493576 
34, 752, 1.9504, 0.0107, 45.312, 75.000, 0.781, 16656.217622756958, 0.0276, 1595.0901279449463 
35, 552, 2.1599, 0.1105, 45.312, 68.750, 0.312, 17157.673082113266, 0.0485, 1635.0202267169952 
36, 352, 2.6318, 0.1430, 35.938, 67.188, 0.406, 17659.680955410004, 0.0407, 1677.5103089809418 
37, 152, 3.4324, 0.0365, 26.562, 48.438, 0.531, 18163.151352405548, 0.0210, 1716.3618478775024 
38, 0, 4.0573, 0.0067, 4.688, 25.000, 0.938, 18667.202706098557, 0.0136, 1755.4445281028748 
