epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
1, 7552, 0.0027, 0.5445, 100.000, 100.000, 0.000, 0.156, 0, 24.41277265548706 
1, 7552, 0.0099, 0.0000, 100.000, 100.000, 0.000, 1.000, 100, 494.0337541103363 
1, 7202, 0.0155, 0.0000, 100.000, 100.000, 0.000, 1.000, 200, 966.0159873962402 
1, 6852, 0.0329, 0.0000, 98.438, 100.000, 0.000, 1.000, 300, 1439.9643828868866 
1, 6502, 0.0077, 0.0021, 100.000, 100.000, 0.000, 0.969, 400, 1915.908745765686 
1, 6152, 0.0125, 0.0000, 100.000, 100.000, 0.000, 1.000, 500, 2393.68439912796 
1, 5802, 0.0309, 0.0000, 100.000, 100.000, 0.000, 1.000, 600, 2873.1386725902557 
1, 5452, 0.1015, 0.0127, 95.312, 100.000, 0.000, 0.875, 700, 3354.563132762909 
2, 4752, 0.1055, 0.0000, 96.875, 100.000, 0.000, 1.000, 800, 3887.117348432541 
2, 4402, 0.3767, 0.0063, 84.375, 100.000, 0.000, 0.875, 900, 4373.383056163788 
2, 4052, 0.3582, 0.0030, 89.062, 100.000, 0.000, 0.969, 1000, 4861.333414316177 
2, 3702, 0.3251, 0.0000, 92.188, 100.000, 0.000, 1.000, 1100, 5351.069176197052 
2, 3352, 0.4491, 0.0100, 89.062, 100.000, 0.000, 0.844, 1200, 5842.6366856098175 
2, 3002, 0.5591, 0.0000, 87.500, 96.875, 0.000, 1.000, 1300, 6334.699971914291 
2, 2652, 0.8223, 0.0011, 78.125, 93.750, 0.000, 0.969, 1400, 6828.030545473099 
2, 2302, 0.7645, 0.0000, 82.812, 95.312, 0.000, 1.000, 1500, 7323.100680112839 
3, 1952, 1.2392, 0.0000, 65.625, 93.750, 0.000, 1.000, 2400, 7950.541194438934 
3, 1602, 1.0337, 0.0000, 73.438, 95.312, 0.000, 1.000, 2500, 8451.612044334412 
3, 1252, 1.3928, 0.0000, 62.500, 89.062, 0.000, 1.000, 2600, 8954.645233631134 
3, 902, 1.8330, 0.0130, 50.000, 81.250, 0.000, 0.625, 2700, 9459.552038669586 
3, 552, 2.5716, 0.0000, 28.125, 64.062, 0.000, 1.000, 2800, 9966.376346588135 
3, 202, 3.5360, 0.0012, 15.625, 43.750, 0.000, 0.906, 2900, 10475.243388652802 
3, 0, 3.9649, 0.0000, 15.625, 31.250, 0.000, 1.000, 3000, 10985.528522014618 
