epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
1, 7552, 0.0027, 0.7394, 100.000, 100.000, 0.000, 0.156, 0, 25.679377794265747 
1, 7552, 0.0126, 0.0018, 100.000, 100.000, 0.000, 0.938, 100, 493.6816756725311 
1, 7202, 0.0150, 0.0024, 100.000, 100.000, 0.000, 0.969, 200, 964.1531810760498 
1, 6852, 0.0242, 0.0000, 98.438, 100.000, 0.000, 1.000, 300, 1436.463457107544 
1, 6502, 0.0060, 0.0000, 100.000, 100.000, 0.000, 1.000, 400, 1910.548475265503 
1, 6152, 0.0223, 0.0125, 98.438, 100.000, 0.000, 0.875, 500, 2386.482977628708 
1, 5802, 0.0324, 0.0000, 100.000, 100.000, 0.000, 1.000, 600, 2864.0733280181885 
1, 5452, 0.1139, 0.0000, 95.312, 100.000, 0.000, 1.000, 700, 3343.632914543152 
2, 4752, 0.1167, 0.0000, 96.875, 100.000, 0.000, 1.000, 800, 3876.3173224925995 
2, 4402, 0.2255, 0.0000, 93.750, 100.000, 0.000, 1.000, 900, 4361.2094938755035 
2, 4052, 0.3151, 0.0000, 90.625, 100.000, 0.000, 1.000, 1000, 4846.831186532974 
2, 3702, 0.3041, 0.0017, 92.188, 100.000, 0.000, 0.969, 1100, 5334.722627162933 
2, 3352, 0.4373, 0.0184, 82.812, 100.000, 0.000, 0.844, 1200, 5824.7640998363495 
2, 3002, 0.5930, 0.0000, 81.250, 98.438, 0.000, 1.000, 1300, 6316.3795773983 
2, 2652, 0.6437, 0.0007, 84.375, 96.875, 0.000, 0.969, 1400, 6809.52330827713 
2, 2302, 0.7586, 0.0000, 78.125, 96.875, 0.000, 1.000, 1500, 7304.21076130867 
3, 1952, 1.0235, 0.0000, 75.000, 90.625, 0.000, 1.000, 2400, 7930.492337465286 
3, 1602, 1.0609, 0.0000, 73.438, 92.188, 0.000, 1.000, 2500, 8429.61281967163 
3, 1252, 1.4103, 0.0110, 56.250, 89.062, 0.000, 0.906, 2600, 8930.346432209015 
3, 902, 1.8659, 0.0002, 50.000, 75.000, 0.000, 0.969, 2700, 9432.606216192245 
3, 552, 2.7356, 0.0000, 25.000, 60.938, 0.000, 1.000, 2800, 9936.87100315094 
3, 202, 3.6574, 0.0140, 14.062, 39.062, 0.000, 0.844, 2900, 10442.980780601501 
3, 0, 3.9909, 0.0002, 15.625, 31.250, 0.000, 0.969, 3000, 10950.651590824127 
