print_iter, neuron_units, train_loss, train_dl2_loss, train_top1, train_top5, train_cons, train_time, test_loss, test_dl2_loss, test_acc, test_constr, adv_acc1, adv_acc2, inf_time, test_time
0, 7552, 0.0027, 0.5097, 100.000, 100.000, 0.094, 24.867801666259766, 0.2546, 242.00761008262634 
1, 7552, 0.0264, 0.0466, 100.000, 100.000, 0.656, 492.8962767124176, 0.1536, 291.6780815124512 
2, 7202, 0.0224, 0.0049, 100.000, 100.000, 0.906, 963.0919511318207, 0.0412, 341.9112651348114 
3, 6852, 0.0191, 0.0026, 100.000, 100.000, 0.938, 1435.626795053482, 0.0626, 391.12681460380554 
4, 6502, 0.0053, 0.0003, 100.000, 100.000, 0.969, 1909.5428516864777, 0.0465, 440.3993077278137 
5, 6152, 0.0154, 0.0000, 100.000, 100.000, 1.000, 2385.927149772644, 0.0427, 489.4376518726349 
6, 5802, 0.0121, 0.0019, 100.000, 100.000, 0.969, 2863.720796108246, 0.0359, 538.2717089653015 
7, 5452, 0.0504, 0.0081, 96.875, 100.000, 0.844, 3343.8954486846924, 0.0396, 590.4386808872223 
8, 4752, 0.0543, 0.0058, 98.438, 100.000, 0.906, 3875.3515462875366, 0.0440, 642.2544884681702 
9, 4402, 0.2258, 0.0056, 90.625, 100.000, 0.875, 4359.3542740345, 0.0577, 689.9406456947327 
10, 4052, 0.1918, 0.0010, 95.312, 100.000, 0.969, 4845.055073261261, 0.0378, 739.1502306461334 
11, 3702, 0.2852, 0.0081, 87.500, 100.000, 0.844, 5332.7267208099365, 0.0184, 789.5791747570038 
12, 3352, 0.3017, 0.0537, 90.625, 100.000, 0.688, 5822.155576944351, 0.0151, 840.6847338676453 
13, 3002, 0.4154, 0.0000, 87.500, 98.438, 1.000, 6313.588973045349, 0.0351, 888.8615653514862 
14, 2652, 0.5642, 0.0250, 81.250, 98.438, 0.750, 6806.7835166454315, 0.0215, 937.1995627880096 
15, 2302, 0.6694, 0.0000, 82.812, 98.438, 1.000, 7301.852834939957, 0.0122, 988.1434326171875 
16, 1952, 1.1943, 0.0000, 71.875, 89.062, 1.000, 7928.375227212906, 0.0236, 1039.4505805969238 
17, 1602, 1.2056, 0.0035, 65.625, 93.750, 0.938, 8427.110714912415, 0.0126, 1090.3935840129852 
18, 1252, 1.3942, 0.0011, 59.375, 90.625, 0.969, 8927.651077508926, 0.0215, 1139.87269282341 
19, 902, 1.9368, 0.0024, 43.750, 82.812, 0.938, 9430.202847957611, 0.0484, 1188.1185455322266 
20, 552, 2.7159, 0.0141, 31.250, 57.812, 0.875, 9934.380647182465, 0.0249, 1236.1302313804626 
21, 202, 3.3017, 0.0183, 14.062, 53.125, 0.750, 10440.761571407318, 0.0227, 1284.8945636749268 
22, 0, 3.9498, 0.0000, 10.938, 34.375, 1.000, 10948.37763094902, 0.0265, 1333.0246992111206 
